Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
A0AVF1	A0AVF1	1	1	1	Intraflagellar transport protein 56	TTC26	IFT56_HUMAN Intraflagellar transport protein 56 OS=Homo sapiens GN=TTC26 PE=2 SV=1	1	1	1	1	1.3	1.3	1.3	64.177	554	554	0.51506	-0.24152	172260	233390	0	0	1598.4	4600.9	3738.6	4838.8	3681.3	7508.3	3106.5	5781.9	0	408.89	0	0	159570	216740	11445	15472	1869.6	4840	3648.9	4936.5	3728	7396.4	3050.9	5765.3	0	544.58	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	0	31509000	1				0	1075	True	1074	1187	1238	1238		
A0AVT1	A0AVT1	1	1	1	Ubiquitin-like modifier-activating enzyme 6	UBA6	UBA6_HUMAN Ubiquitin-like modifier-activating enzyme 6 OS=Homo sapiens GN=UBA6 PE=1 SV=1	1	1	1	1	0.7	0.7	0.7	117.97	1052	1052	0.41589	0.29338	133860	411880	0	0	703.73	6778.8	2510.3	7826.7	2600.4	11645	2419.1	10303	0	1315.9	0	910.32	124000	382490	8794.9	27540	934.12	7287.8	2434.9	7938.9	2634.9	11517	2365.9	10233	0	1571.7	0	879.13	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	8043400	1				1	2227	True	2232	2467	2561	2561		
A1A4S6	A1A4S6	1	1	1	Rho GTPase-activating protein 10	ARHGAP10	RHG10_HUMAN Rho GTPase-activating protein 10 OS=Homo sapiens GN=ARHGAP10 PE=1 SV=1	1	1	1	1	0.9	0.9	0.9	89.374	786	786	0.35406	0.47999	54661	97983	0	0	288.55	2011	975	1853.9	803.42	2192	1382	2135	0	574.03	0	306.34	50635	90995	3777	6808.2	393.64	2122.7	941.94	1887	845.13	2189.8	1326.6	2122.2	0	618.61	0	297.7	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	2996900	1				2	1007	True	1005	1112	1159	1159		
A2VDF0	A2VDF0	1	1	1	Fucose mutarotase	FUOM	FUCM_HUMAN Fucose mutarotase OS=Homo sapiens GN=FUOM PE=1 SV=2	1	1	1	1	5.8	5.8	5.8	16.765	154	154	0.49597	-0.16803	68522	109030	797.67	0	443.68	2174.8	975.89	2401.1	1400.2	3845	1010.4	2688.3	0	749.93	0	585.55	63481	101250	5656.7	7563.3	626.01	2310.4	966.51	2447.4	1391.7	3778.2	999.43	2711.7	0	814.33	0	563.66	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	2171400	1				3	1522	True	1522	1684	1742	1742		
Q6S8J3;A5A3E0;P0CG38;P0CG39;Q6S8J7;Q6S5H5;A6NI47;B2RU33;H3BUK9;Q6S545;Q6S5H4;A0JP26	Q6S8J3;A5A3E0;P0CG38;P0CG39	7;7;6;4;1;1;1;1;1;1;1;1	1;1;1;1;1;1;1;1;1;1;1;1	1;1;1;1;1;1;1;1;1;1;1;1	POTE ankyrin domain family member E;POTE ankyrin domain family member F;POTE ankyrin domain family member I;POTE ankyrin domain family member J	POTEE;POTEF;POTEI;POTEJ	POTEE_HUMAN POTE ankyrin domain family member E OS=Homo sapiens GN=POTEE PE=2 SV=3;POTEF_HUMAN POTE ankyrin domain family member F OS=Homo sapiens GN=POTEF PE=1 SV=2;POTEI_HUMAN POTE ankyrin domain family member I OS=Homo sapiens GN=POTEI PE=3 SV=1;POTEJ_H	12	7	1	1	6	0.7	0.7	121.36	1075	1075;1075;1075;1038;498;508;508;542;544;545;581;581	0.43369	0.17012	55503	79707	0	0	1053.7	1298.5	998.05	2244	1250.7	2062.6	897.15	1869.7	0	0	0	0	51408	74021	2859.4	5396.2	1047	1418.1	1010.6	2210	1249.3	2077.4	887.78	1848.1	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	3582900	1				4	147;285;428;429;2770;2922;3288	False;True;False;False;False;False;False	144;282;419;420;2779;2931;3295	158;313;472;473;3069;3241;3628;3629;3630;3631;3632	159;160;161;162;325;484;485;486;487;488;3174;3350;3746;3747;3748;3749;3750;3751	159;325;484;486;3174;3350;3746		
A5YKK6	A5YKK6	1	1	1	CCR4-NOT transcription complex subunit 1	CNOT1	CNOT1_HUMAN CCR4-NOT transcription complex subunit 1 OS=Homo sapiens GN=CNOT1 PE=1 SV=2	1	1	1	1	0.3	0.3	0.3	266.94	2376	2376	0.55482	-0.32664	201050	276370	3673	4731	2629.3	4445.8	3632.6	6244.5	4127.8	6545.7	3606	8037.9	0	1035.7	0	303.3	186270	256690	17856	23621	3178.4	5157.9	3620.1	6223.1	4159.9	6606.8	3535.6	7893.2	0	1215.5	0	290.26	3	3	3	3	3	3	3	3	3	3	3	3	0	3	0	1	6994500	3				5	3984	True	3992	4418;4419;4420	4555;4556;4557	4555		
Q96BQ3;A6NCK2	Q96BQ3;A6NCK2	1;1	1;1	1;1	Tripartite motif-containing protein 43;Tripartite motif-containing protein 43B	TRIM43;TRIM43B	TRI43_HUMAN Tripartite motif-containing protein 43 OS=Homo sapiens GN=TRIM43 PE=1 SV=1;TR43B_HUMAN Tripartite motif-containing protein 43B OS=Homo sapiens GN=TRIM43B PE=3 SV=3	2	1	1	1	1.6	1.6	1.6	52.265	446	446;446	0.49588	-0.13338	47262	76705	0	0	0	1101.3	757.44	2157.7	1596.1	1893.9	1354.7	2255.3	0	0	0	0	43779	71231	3073.2	4893.1	0	1205.9	744.85	2115.1	1576.8	1924.4	1329.4	2208.1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	2021700	1				6	2828	True	2837	3136	3242	3242		
A6NEE1	A6NEE1	1	1	1	Pleckstrin homology domain-containing family D member 1	PLEKHD1	PLHD1_HUMAN Pleckstrin homology domain-containing family D member 1 OS=Homo sapiens GN=PLEKHD1 PE=2 SV=3	1	1	1	1	1.4	1.4	1.4	59.203	506	506	0.35243	0.46915	27945	65218	0	0	498.49	1246.1	433.6	1302.1	665.97	1549.8	322.01	1742.3	0	265.08	0	0	25887	60563	1888.8	4090	525.44	1298.6	444.69	1316.6	655.33	1553.1	326.54	1716.5	0	299.26	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	0	2320600	1				7	747	True	741	823	860	860		
A6NEH6	A6NEH6	1	1	1	Transmembrane protein 247	TMEM247	TM247_HUMAN Transmembrane protein 247 OS=Homo sapiens GN=TMEM247 PE=4 SV=2	1	1	1	1	7.8	7.8	7.8	25.168	219	219	0.44413	0.080981	149530	200390	0	0	2016.3	4610.8	2515.3	5062.4	3366.9	8911.2	3660	7485.3	0	4585.4	0	1503.4	138520	186090	10467	13522	2230.6	4809.9	2525.9	5182.8	3397.6	8766.9	3558.1	7559.7	0	4644.8	0	1487.4	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	50218000	1				8	975	True	972	1076	1123	1123		
A6NFK2	A6NFK2	1	1	1	Glutaredoxin domain-containing cysteine-rich protein 2	GRXCR2	GRCR2_HUMAN Glutaredoxin domain-containing cysteine-rich protein 2 OS=Homo sapiens GN=GRXCR2 PE=3 SV=1	1	1	1	1	2.8	2.8	2.8	28.283	248	248	0.3186	0.50237	24974	106670	0	0	553.51	2597.5	0	2494.2	780.42	2766.5	519.77	2661.7	0	0	0	0	23135	99059	0	7069.2	569.44	2680.2	0	2527.8	749.85	2768.9	515.93	2624.5	0	0	0	0	1	1	0	0	1	1	0	1	1	1	1	1	0	0	0	0	2634100	1				9	2703	True	2712	2998	3103	3103		
