Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
A0AVF1	A0AVF1	1	1	1	Intraflagellar transport protein 56	TTC26	IFT56_HUMAN Intraflagellar transport protein 56 OS=Homo sapiens GN=TTC26 PE=2 SV=1	1	1	1	1	1.3	1.3	1.3	64.177	554	554	0.52144	-0.059282	584820	821150	3877.1	5269.8	1665.3	7437.9	4420.2	10192	5524.6	11653	5140.9	12334	0	1570.6	0	0	541780	762620	45516	61914	3088.4	9193	4341	10187	5556.6	11675	5027	12166	0	1826.7	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0	2	0	0	57673000	2				0	1258	True	1255	1392;1393	1435;1436	1436		
A2RUC4	A2RUC4	1	1	1	tRNA wybutosine-synthesizing protein 5	TYW5	TYW5_HUMAN tRNA wybutosine-synthesizing protein 5 OS=Homo sapiens GN=TYW5 PE=1 SV=1	1	1	1	1	3.5	3.5	3.5	36.547	315	315	0.43728	0.38006	218010	280660	0	1286.8	2076.6	4031	2376.2	3673.8	2251.5	6529.9	2008.8	4795.3	0	2798.5	0	886.69	201950	260660	14235	20702	2347.8	4508.5	2368.3	3799.8	2289	6406.3	1968.1	4867.7	0	2839.7	0	878.69	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	69408000	1				1	593	True	582	646	659	659		
A2VDF0	A2VDF0	1	1	1	Fucose mutarotase	FUOM	FUCM_HUMAN Fucose mutarotase OS=Homo sapiens GN=FUOM PE=1 SV=2	1	1	1	1	5.8	5.8	5.8	16.765	154	154	0.54876	-0.14328	85034	136830	0	21.591	878.06	834.6	389.38	1884.4	813.87	1439.2	825.53	1907.6	0	351.94	0	0	78768	127080	5562.3	9516.8	968.49	1103.9	425.89	1835.8	809.75	1477.7	804.36	1872.3	0	386.46	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	4312000	1				2	1823	True	1821	2018	2070	2070		
A3KMH1	A3KMH1	1	1	1	von Willebrand factor A domain-containing protein 8	VWA8	VWA8_HUMAN von Willebrand factor A domain-containing protein 8 OS=Homo sapiens GN=VWA8 PE=1 SV=2	1	1	1	1	0.5	0.5	0.5	214.82	1905	1905	0.47176	0.32232	206560	227450	656.22	1989.5	592.01	1533.7	1329.8	2731.4	2028.6	2147.3	1649.8	4037	0	179.55	0	0	191350	211240	15412	17635	1045.5	2084	1319	2683.1	2018.8	2229.7	1622.4	3913.5	0	277.94	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	5604000	1				3	2677	True	2678	2951	3036	3036		
A4D0V7	A4D0V7	2	2	2	Cadherin-like and PC-esterase domain-containing protein 1	CPED1	CPED1_HUMAN Cadherin-like and PC-esterase domain-containing protein 1 OS=Homo sapiens GN=CPED1 PE=2 SV=1	1	2	2	2	1.9	1.9	1.9	117.49	1026	1026	0.04894	0.93501	130750	147730	1601	5861.3	900.73	1495.9	1370.7	2760.5	1058.4	3958.6	1202	2266.7	0	1345.5	0	347.17	121130	137240	10866	15711	1161.8	2127.4	1349.1	2736.4	1076.3	3890	1166.9	2332.5	0	1351.2	0	347.81	2	2	2	2	1	2	2	1	1	2	1	2	0	1	0	1	61969000	2				4	2187;3318	True;True	2188;3327	2419;3650	2486;3746	2486;3746		
A4UGR9	A4UGR9	1	1	1	Xin actin-binding repeat-containing protein 2	XIRP2	XIRP2_HUMAN Xin actin-binding repeat-containing protein 2 OS=Homo sapiens GN=XIRP2 PE=1 SV=2	1	1	1	1	0.2	0.2	0.2	382.3	3374	3374	0.52618	-0.095556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				5	3156	True	3165	3474	3569	3569		
Q6S8J3;A5A3E0;P0CG38;P0CG39;Q6S8J7;Q6S5H5;A6NI47;B2RU33;H3BUK9;Q6S545;Q6S5H4;A0JP26	Q6S8J3;A5A3E0;P0CG38;P0CG39	6;6;5;3;1;1;1;1;1;1;1;1	1;1;1;1;1;1;1;1;1;1;1;1	1;1;1;1;1;1;1;1;1;1;1;1	POTE ankyrin domain family member E;POTE ankyrin domain family member F;POTE ankyrin domain family member I;POTE ankyrin domain family member J	POTEE;POTEF;POTEI;POTEJ	POTEE_HUMAN POTE ankyrin domain family member E OS=Homo sapiens GN=POTEE PE=2 SV=3;POTEF_HUMAN POTE ankyrin domain family member F OS=Homo sapiens GN=POTEF PE=1 SV=2;POTEI_HUMAN POTE ankyrin domain family member I OS=Homo sapiens GN=POTEI PE=3 SV=1;POTEJ_H	12	6	1	1	5.4	0.7	0.7	121.36	1075	1075;1075;1075;1038;498;508;508;542;544;545;581;581	0.10735	0.7622	81717	119890	0	0	467.56	1056.1	633.61	1360.3	385.48	1915.6	764.83	1271.8	0	0	0	0	75699	111330	5851.3	7272.7	617.71	1193.8	622.65	1369	416.86	1887.3	732.12	1275	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	5634500	1				6	177;344;490;491;3381;4015	False;True;False;False;False;False	174;340;480;481;3390;4027	192;382;538;539;540;3714;4399;4400;4401;4402;4403	194;195;196;197;392;548;549;550;551;552;3810;4512;4513;4514;4515;4516;4517;4518;4519	194;392;549;552;3810;4513		
A5YKK6	A5YKK6	1	1	1	CCR4-NOT transcription complex subunit 1	CNOT1	CNOT1_HUMAN CCR4-NOT transcription complex subunit 1 OS=Homo sapiens GN=CNOT1 PE=1 SV=2	1	1	1	1	0.3	0.3	0.3	266.94	2376	2376	0.57049	-0.21105	143760	205140	910.22	745.12	1496.1	1768.7	472.01	2452	1587.4	2009.1	1592.2	2628.5	0	293.65	0	448.25	133180	190510	11161	14935	1760.6	2175	555.66	2428.4	1565.5	2054.8	1551.8	2576.7	0	370.28	0	427.32	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	5187600	1				7	4864	True	4879	5359	5495	5495		
A5YM69;Q12774	A5YM69;Q12774	1;1	1;1	1;1	Rho guanine nucleotide exchange factor 35;Rho guanine nucleotide exchange factor 5	ARHGEF35;ARHGEF5	ARG35_HUMAN Rho guanine nucleotide exchange factor 35 OS=Homo sapiens GN=ARHGEF35 PE=1 SV=1;ARHG5_HUMAN Rho guanine nucleotide exchange factor 5 OS=Homo sapiens GN=ARHGEF5 PE=1 SV=3	2	1	1	1	2.7	2.7	2.7	53.286	484	484;1597	0.25979	0.59149	6268.1	5660.9	0	220.57	0	0	0	0	0	0	0	0	0	0	0	0	5805.3	5258.7	289.68	597.21	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2466900	1				8	391	True	386	433	443	443		
A6NCM1	A6NCM1	1	1	1	IQ and AAA domain-containing protein 1-like	IQCA1L	IQCAL_HUMAN IQ and AAA domain-containing protein 1-like OS=Homo sapiens GN=IQCA1L PE=3 SV=2	1	1	1	1	0.9	0.9	0.9	94.93	817	817	0.50196	0.2546	146950	155530	667.73	916.63	1092.2	1205.5	895.99	1373.5	952.42	2170.2	2034.2	2126.6	0	596.14	0	0	136130	144440	11160	11647	1383	1533.7	913.93	1399.2	1004.6	2147.9	1944	2112.7	0	625.58	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	3388200	1				9	3608	True	3619	3967	4069	4069		
