Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
Q8IZP1;Q6IPX1;Q6DHY5;P0C7X1;B9A6J9;A6NER0;A6NDS4;A0A087X1G2;A0A087X179;A0A087WXS9;A0A087WVF3	Q8IZP1;Q6IPX1;Q6DHY5;P0C7X1;B9A6J9;A6NER0;A6NDS4;A0A087X1G2;A0A087X179;A0A087WXS9;A0A087WVF3	1;1;1;1;1;1;1;1;1;1;1	1;1;1;1;1;1;1;1;1;1;1	1;1;1;1;1;1;1;1;1;1;1	TBC1 domain family member 3;TBC1 domain family member 3C;TBC1 domain family member 3G;TBC1 domain family member 3H;TBC1 domain family member 3L;TBC1 domain family member 3F;TBC1 domain family member 3B;TBC1 domain family member 3K;TBC1 domain family member 3E;TBC1 domain family member 3I;TBC1 domain family member 3D	TBC1D3;TBC1D3C;TBC1D3G;TBC1D3H;TBC1D3L;TBC1D3F;TBC1D3B;TBC1D3K;TBC1D3E;TBC1D3I;TBC1D3D	TBC3A_HUMAN TBC1 domain family member 3 OS=Homo sapiens GN=TBC1D3 PE=1 SV=6;TBC3C_HUMAN TBC1 domain family member 3C OS=Homo sapiens GN=TBC1D3C PE=2 SV=3;TBC3G_HUMAN TBC1 domain family member 3G OS=Homo sapiens GN=TBC1D3G PE=2 SV=2;TBC3H_HUMAN TBC1 domain 	11	1	1	1	2	2	2	62.186	549	549;549;549;549;549;549;549;549;549;549;549	0.89776	-0.24599	911.53	649.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	844.4	603.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169990	1				0	1039	True	1037	1086	1133	1133		
P0DP01;A0A0J9YVY3;A0A0C4DH33;A0A0C4DH31;A0A0C4DH29;P23083;P01743	P0DP01;A0A0J9YVY3;A0A0C4DH33;A0A0C4DH31;A0A0C4DH29;P23083;P01743	1;1;1;1;1;1;1	1;1;1;1;1;1;1	1;1;1;1;1;1;1	Ig heavy chain V-I region V35;Ig heavy chain V-I region HG3	IGHV1-24;IGHV1-18;IGHV1-3	HV108_HUMAN Immunoglobulin heavy variable 1-8 OS=Homo sapiens GN=IGHV1-8 PE=3 SV=1;HV741_HUMAN Immunoglobulin heavy variable 7-4-1 OS=Homo sapiens GN=IGHV7-4-1 PE=3 SV=1;HV124_HUMAN Immunoglobulin heavy variable 1-24 OS=Homo sapiens GN=IGHV1-24 PE=3 SV=1;H	7	1	1	1	5.1	5.1	5.1	12.992	117	117;117;117;117;117;117;117	0.83552	0.058642	6208.3	7963.3	323.87	134.83	1117.2	1550.5	1107.6	838.11	1310.9	1899.5	998.03	1526.1	0	0	0	0	5753.9	7396.3	664.19	553.77	1103.2	1493.1	1119.5	853.64	1314.2	1856.6	975.06	1515.4	0	0	0	0	3	3	2	1	3	3	3	2	3	3	2	3	0	0	0	0	1206500	4				1	2829	True	2827	3003;3004	3104;3105;3106;3107	3107		
A0A0J9YXQ4	A0A0J9YXQ4	1	1	1			PMA6E_HUMAN Paraneoplastic antigen Ma6E OS=Homo sapiens GN=PNMA6E PE=4 SV=1	1	1	1	1	1.5	1.5	1.5	65.154	647	647	0.79348	0.13117	2477.3	1384.8	0	0	285.31	0	0	0	0	499.51	358.27	370.96	0	0	0	0	2295	1286.1	0	0	272.15	0	0	0	0	477.73	336.22	369.54	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	49700	1				2	3492	True	3490	3729	3849	3849		
Q8TBJ5;A0PJY2	Q8TBJ5;A0PJY2	1;1	1;1	1;1	Fez family zinc finger protein 2;Fez family zinc finger protein 1	FEZF2;FEZF1	FEZF2_HUMAN Fez family zinc finger protein 2 OS=Homo sapiens GN=FEZF2 PE=2 SV=2;FEZF1_HUMAN Fez family zinc finger protein 1 OS=Homo sapiens GN=FEZF1 PE=1 SV=1	2	1	1	1	2.2	2.2	2.2	48.811	459	459;475	0.41026	0.31301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				3	2623	True	2621	2784	2880	2880		
A0ZSE6	A0ZSE6	1	1	1	Cell cycle control protein 50C	TMEM30C	CC50C_HUMAN Cell cycle control protein 50C OS=Homo sapiens GN=TMEM30CP PE=2 SV=2	1	1	1	1	7.1	7.1	7.1	13.039	113	113	0.87725	-0.11036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				4	878	True	876	915	958	958		
A1A5D9	A1A5D9	1	1	1	Bicaudal D-related protein 2	CCDC64B	BICL2_HUMAN BICD family-like cargo adapter 2 OS=Homo sapiens GN=BICDL2 PE=1 SV=2	1	1	1	1	1.8	1.8	1.8	56.833	508	508	0.80469	0.16371	1435.3	1502.6	0	0	0	0	0	276.54	0	359.84	0	0	0	0	0	0	1329.6	1395.5	0	0	0	0	0	266.67	0	349.55	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	78443	1				5	3362	True	3360	3573	3691	3691		
A1L390	A1L390	1	1	1	Pleckstrin homology domain-containing family G member 3	PLEKHG3	PKHG3_HUMAN Pleckstrin homology domain-containing family G member 3 OS=Homo sapiens GN=PLEKHG3 PE=1 SV=1	1	1	1	1	1.1	1.1	1.1	134.41	1219	1219	0.68765	0.24328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				6	3812	True	3808	4089	4223	4223		
O95365;A1YPR0	O95365;A1YPR0	1;1	1;1	1;1	Zinc finger and BTB domain-containing protein 7A;Zinc finger and BTB domain-containing protein 7C	ZBTB7A;ZBTB7C	ZBT7A_HUMAN Zinc finger and BTB domain-containing protein 7A OS=Homo sapiens GN=ZBTB7A PE=1 SV=1;ZBT7C_HUMAN Zinc finger and BTB domain-containing protein 7C OS=Homo sapiens GN=ZBTB7C PE=2 SV=1	2	1	1	1	1	1	1	61.438	584	584;619	0.9047	-1.0054	2227.8	2638.1	50.556	174.1	340.51	323.55	464.73	613.16	560.72	795.75	370.12	674.33	0	0	0	0	2064.2	2451.2	211.95	350.73	336.8	332.76	463.45	608.64	559.62	789.43	367.9	668.22	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	91018	1				7	3644	True	3642	3899	4027	4027		
A1Z1Q3	A1Z1Q3	1	1	1	O-acetyl-ADP-ribose deacetylase MACROD2	MACROD2	MACD2_HUMAN O-acetyl-ADP-ribose deacetylase MACROD2 OS=Homo sapiens GN=MACROD2 PE=1 SV=1	1	1	1	1	2.7	2.7	2.7	50.05	448	448	0.85714	0.0072492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				8	678	True	675	711	750	750		
REV__A2RUS2;A2A2Y4	REV__A2RUS2;A2A2Y4	1;1	1;1	1;1	FERM domain-containing protein 3	FRMD3	DEND3_HUMAN DENN domain-containing protein 3 OS=Homo sapiens GN=DENND3 PE=1 SV=2;FRMD3_HUMAN FERM domain-containing protein 3 OS=Homo sapiens GN=FRMD3 PE=2 SV=1	2	1	1	1	1	1	1	135.89	1198	1198;597	0.89666	-0.89904	4095.3	5626.4	0	0	283.9	790.7	588.77	570.54	863.8	1834.1	605.69	1307.8	0	0	0	0	3793.5	5224.7	247.46	335.69	283.97	760.31	583.59	619.49	857.34	1777.9	600	1305.7	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	160920	1				9	4392	True	4386	4729	4887	4887		
