Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
A2RU37	A2RU37	1	1	1	Uncharacterized protein C9orf170	C9orf170	CI170_HUMAN Uncharacterized protein C9orf170 OS=Homo sapiens GN=C9orf170 PE=2 SV=1	1	1	1	1	5.8	5.8	5.8	13.369	121	121	0.39875	0.35637	50353	53949	0	72.749	0	0	534.51	469.52	369.76	372.44	0	381.29	0	0	0	0	46642	50102	3234.8	3806.9	0	0	505.64	447.12	370.68	378.67	0	375.21	0	0	0	0	1	1	0	1	0	0	1	1	1	1	0	1	0	0	0	0	2588200	1				0	2727	True	2728	3104	3158	3158		
A2RUB1	A2RUB1	1	1	1	Uncharacterized protein C17orf104	C17orf104	MEIOC_HUMAN Meiosis-specific coiled-coil domain-containing protein MEIOC OS=Homo sapiens GN=MEIOC PE=2 SV=3	1	1	1	1	0.7	0.7	0.7	107.56	952	952	0.46697	-0.011624	148480	189180	41.46	3384.5	1745.4	1057.9	705.24	1078.2	953.62	1725.3	720.22	1667.3	0	0	0	0	137550	175710	10695	16269	1954.9	1610.7	767.02	1108.6	952.24	1706.1	710.81	1643.4	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	10599000	1				1	4134	True	4139	4672	4745	4745		
A2RUC4	A2RUC4	1	1	1	tRNA wybutosine-synthesizing protein 5	TYW5	TYW5_HUMAN tRNA wybutosine-synthesizing protein 5 OS=Homo sapiens GN=TYW5 PE=1 SV=1	1	1	1	1	2.5	2.5	2.5	36.547	315	315	0.13514	0.68705	181700	228600	4764.6	6924.8	957.57	266.4	711.11	1782.8	1424.3	1229.9	647.13	1349.4	0	0	0	0	168350	212340	17457	22284	1576.3	1185.4	752.06	1716.6	1390.2	1262.8	659.2	1324.8	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	25678000	1				2	3578	True	3583	4037	4107	4107		
A2VDF0	A2VDF0	1	1	1	Fucose mutarotase	FUOM	FUCM_HUMAN Fucose mutarotase OS=Homo sapiens GN=FUOM PE=1 SV=2	1	1	1	1	5.8	5.8	5.8	16.765	154	154	0.48747	-0.062983	360330	635200	4371.6	13673	0	2845	2531.7	3211.6	2228.4	4558.6	1900.1	4161.9	295.58	0	0	0	333820	589990	29875	56762	0	4880.1	2417.9	3276.3	2268.8	4517.7	1876.9	4111.5	331.8	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	28823000	1				3	2208	True	2207	2510	2544	2544		
A3KMH1	A3KMH1	1	1	1	von Willebrand factor A domain-containing protein 8	VWA8	VWA8_HUMAN von Willebrand factor A domain-containing protein 8 OS=Homo sapiens GN=VWA8 PE=1 SV=2	1	1	1	1	0.5	0.5	0.5	214.82	1905	1905	0.36068	0.4262	199620	127590	2253	0	216.48	808.69	1176.1	781.12	1228.6	961.63	958.95	903.27	0	0	0	0	184940	118490	16396	8180.9	774.4	990.16	1139.2	792.99	1237.9	958.2	945.11	891.41	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	171160000	1				4	3205	True	3206	3621	3689	3689		
O60826;Q8IX94;Q86UF2;P0CG41;A4FU28;A4D2H0	O60826;Q8IX94;Q86UF2;P0CG41;A4FU28;A4D2H0	1;1;1;1;1;1	1;1;1;1;1;1	1;1;1;1;1;1	Coiled-coil domain-containing protein 22;cTAGE family member 4;cTAGE family member 6;cTAGE family member 8;cTAGE family member 9;cTAGE family member 15	CCDC22;CTAGE4;CTAGE6;CTAGE8;CTAGE9;CTAGE15	CCD22_HUMAN Coiled-coil domain-containing protein 22 OS=Homo sapiens GN=CCDC22 PE=1 SV=1;CTGE4_HUMAN cTAGE family member 4 OS=Homo sapiens GN=CTAGE4 PE=2 SV=3;CTGE6_HUMAN cTAGE family member 6 OS=Homo sapiens GN=CTAGE6 PE=2 SV=2;CTGE8_HUMAN cTAGE family me	6	1	1	1	1.1	1.1	1.1	70.755	627	627;777;777;777;777;777	0.3119	0.5221	36769	51874	0	509.17	0	211.99	352.68	471.94	289.42	591.3	267.75	279.44	0	0	0	0	34059	48178	2280.2	4071.4	0	346.54	334.82	466.37	296.43	582	261.97	286.21	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	0	0	0	0	2069500	1				5	6	True	6	7	7	7		
Q6S8J3;A5A3E0;P0CG38;P0CG39	Q6S8J3;A5A3E0;P0CG38;P0CG39	6;6;5;3	1;1;1;1	1;1;1;1	POTE ankyrin domain family member E;POTE ankyrin domain family member F;POTE ankyrin domain family member I;POTE ankyrin domain family member J	POTEE;POTEF;POTEI;POTEJ	POTEE_HUMAN POTE ankyrin domain family member E OS=Homo sapiens GN=POTEE PE=2 SV=3;POTEF_HUMAN POTE ankyrin domain family member F OS=Homo sapiens GN=POTEF PE=1 SV=2;POTEI_HUMAN POTE ankyrin domain family member I OS=Homo sapiens GN=POTEI PE=3 SV=1;POTEJ_H	4	6	1	1	5.5	0.8	0.8	121.36	1075	1075;1075;1075;1038	0.09667	0.7106	139490	380690	1301.5	11676	408.92	1397.5	708.91	2579.4	582.68	2595.9	296.44	2010.7	0	0	0	0	129230	353620	11206	37254	762.95	2867.2	696.24	2558.7	588.78	2595.8	299.74	2000.8	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	20850000	1				6	251;630;631;2130;4000;4802	False;False;False;True;False;False	250;624;625;2129;4005;4807	279;280;709;710;711;2418;4513;5406;5407;5408;5409;5410;5411;5412	280;281;282;283;284;716;717;718;719;2451;4585;5484;5485;5486;5487;5488;5489;5490	280;716;717;2451;4585;5484		
A5YKK6	A5YKK6	1	1	1	CCR4-NOT transcription complex subunit 1	CNOT1	CNOT1_HUMAN CCR4-NOT transcription complex subunit 1 OS=Homo sapiens GN=CNOT1 PE=1 SV=2	1	1	1	1	0.3	0.3	0.3	266.94	2376	2376	0.4731	-0.020401	17432	19724	467.05	26.299	0	0	272.74	0	0	0	0	0	0	0	0	0	16151	18317	1683.4	1390.9	0	0	254.29	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1187600	1				7	4841	True	4845	5453	5531	5531		
A6H8Y1	A6H8Y1	1	1	1	Transcription factor TFIIIB component B homolog	BDP1	BDP1_HUMAN Transcription factor TFIIIB component B homolog OS=Homo sapiens GN=BDP1 PE=1 SV=3	1	1	1	1	0.4	0.4	0.4	293.88	2624	2624	0.11392	0.69691	114720	388000	2875.9	8209.2	0	1215.3	604.53	2777.9	883.14	2507.6	720.39	2364.7	0	0	0	0	106290	360380	10891	34536	0	2501	589.08	2727.1	879.85	2529.6	708.35	2333.8	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	27079000	1				8	1771	True	1770	2022	2054	2054		
I6L899;F8WBI6;A6NCC3	I6L899;F8WBI6;A6NCC3	1;1;1	1;1;1	1;1;1	Golgin subfamily A member 8R;Golgin subfamily A member 8N;Golgin subfamily A member 8O	GOLGA8R;GOLGA8N;GOLGA8O	GOG8R_HUMAN Golgin subfamily A member 8R OS=Homo sapiens GN=GOLGA8R PE=3 SV=1;GOG8N_HUMAN Golgin subfamily A member 8N OS=Homo sapiens GN=GOLGA8N PE=3 SV=1;GOG8O_HUMAN Golgin subfamily A member 8O OS=Homo sapiens GN=GOLGA8O PE=1 SV=3	3	1	1	1	1.1	1.1	1.1	71.489	631	631;632;632	0.38099	0.39204	183900	319680	2279.3	2038.7	1015.4	1085.9	534.52	1591.6	854.62	1685	945.18	2243.4	0	0	0	0	170370	296900	15303	24061	1477.7	1831.3	573.04	1585.5	858.78	1703.9	918.22	2189.2	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	69408000	1				9	5618	True	5620	6344	6432	6432		
