Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
A0A096LNP1;P59861	A0A096LNP1;P59861	1;1	1;1	1;1	Beta-defensin;Beta-defensin 131	LOC100129216;DEFB131	D131B_HUMAN Beta-defensin 131B OS=Homo sapiens GN=DEFB131B PE=3 SV=1;D131A_HUMAN Beta-defensin 131A OS=Homo sapiens GN=DEFB131A PE=2 SV=2	2	1	1	1	17.1	17.1	17.1	8.1555	70	70;70	0.25753	0.19532	103770	127820	0	1080.4	0	3187	2216	2327.3	1755.4	2774.4	1123.9	3962.7	0	1105.7	0	0	96121	118710	6798	9906.6	0	3362.4	2104.3	2406.2	1784.2	2801.7	1119.7	3892	0	1160.3	0	0	1	1	0	1	0	1	1	1	1	1	1	1	0	1	0	0	59245000	1				0	3749	True	3759	4113	4226	4226		
A0AVF1	A0AVF1	1	1	1	Intraflagellar transport protein 56	TTC26	IFT56_HUMAN Intraflagellar transport protein 56 OS=Homo sapiens GN=TTC26 PE=2 SV=1	1	1	1	1	1.3	1.3	1.3	64.177	554	554	0.54072	-0.89393	175650	246820	470.08	0	1578.9	3490.6	3054.8	4789.8	2245.9	5182.2	3400.3	4957	0	365	0	0	162720	229210	13042	17145	1932.5	3876.9	2978.6	4775.2	2362.2	5190	3274.2	4899.7	0	480.2	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	31725000	1				1	993	True	990	1088	1126	1126		
A1A4S6	A1A4S6	1	1	1	Rho GTPase-activating protein 10	ARHGAP10	RHG10_HUMAN Rho GTPase-activating protein 10 OS=Homo sapiens GN=ARHGAP10 PE=1 SV=1	1	1	1	1	0.9	0.9	0.9	89.374	786	786	0.48131	-0.099691	54133	104100	0	38.481	343.79	1844.9	951.3	2872.8	980.38	2524.5	803.28	2113.4	0	504.32	0	347.37	50146	96673	3768.9	7280.2	445.77	2005.6	926.64	2835.8	989.89	2544.5	789.9	2112.1	0	553.49	0	335.33	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	3035600	1				2	925	True	921	1014	1049	1049		
Q8IVF6;A2A2Z9	Q8IVF6;A2A2Z9	1;1	1;1	1;1	Ankyrin repeat domain-containing protein 18A;Ankyrin repeat domain-containing protein 18B	ANKRD18A;ANKRD18B	AN18A_HUMAN Ankyrin repeat domain-containing protein 18A OS=Homo sapiens GN=ANKRD18A PE=2 SV=3;AN18B_HUMAN Ankyrin repeat domain-containing protein 18B OS=Homo sapiens GN=ANKRD18B PE=1 SV=1	2	1	1	1	1.3	1.3	1.3	115.6	992	992;1011	0.10573	0.33595	16431	19166	272.46	0	0	440.91	0	262.58	316.19	951.88	0	407.07	0	0	0	408.39	15222	17797	1430	1026.4	0	437.38	0	291.19	296.28	914.81	0	421.28	0	0	0	385.1	1	1	1	0	0	1	0	1	1	1	0	1	0	0	0	1	20434000	1				3	2108	True	2110	2308	2386	2386		
A2RTX5	A2RTX5	1	1	1	Probable threonine--tRNA ligase 2, cytoplasmic	TARSL2	SYTC2_HUMAN Probable threonine--tRNA ligase 2, cytoplasmic OS=Homo sapiens GN=TARSL2 PE=1 SV=1	1	1	1	1	1.2	1.2	1.2	92.644	802	802	0.38968	0.05224	94569	108390	0	0	1808.3	2427.7	2436.1	2320.2	1462.1	3304.5	1565.2	2406.6	0	0	0	0	87590	100640	4614.8	5104.3	1794.5	2382.5	2389.4	2367.2	1536.4	3260.3	1523.4	2401.2	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	29017000	1				4	3324	True	3333	3636	3737	3737		
A2VDF0	A2VDF0	1	1	1	Fucose mutarotase	FUOM	FUCM_HUMAN Fucose mutarotase OS=Homo sapiens GN=FUOM PE=1 SV=2	1	1	1	1	5.8	5.8	5.8	16.765	154	154	0.51763	-0.80159	60491	97851	399.64	0	201.54	1593.1	1269.4	1744	1978.8	3068.2	1159.9	2509.8	0	0	0	0	56039	90864	4709	5794.4	365.11	1662.9	1241.4	1784.3	1952	3015.6	1160.8	2490.4	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	2007500	1				5	1422	True	1419	1549	1594	1594		
Q6S8J3;A5A3E0;P0CG38;P0CG39;Q6S8J7;Q6S5H5;A6NI47;B2RU33;H3BUK9;Q6S545;Q6S5H4;A0JP26	Q6S8J3;A5A3E0;P0CG38;P0CG39	7;7;6;4;1;1;1;1;1;1;1;1	1;1;1;1;1;1;1;1;1;1;1;1	1;1;1;1;1;1;1;1;1;1;1;1	POTE ankyrin domain family member E;POTE ankyrin domain family member F;POTE ankyrin domain family member I;POTE ankyrin domain family member J	POTEE;POTEF;POTEI;POTEJ	POTEE_HUMAN POTE ankyrin domain family member E OS=Homo sapiens GN=POTEE PE=2 SV=3;POTEF_HUMAN POTE ankyrin domain family member F OS=Homo sapiens GN=POTEF PE=1 SV=2;POTEI_HUMAN POTE ankyrin domain family member I OS=Homo sapiens GN=POTEI PE=3 SV=1;POTEJ_H	12	7	1	1	6	0.7	0.7	121.36	1075	1075;1075;1075;1038;498;508;508;542;544;545;581;581	0.50347	-0.42035	39289	61850	0	0	875.52	1233	438.62	1281.5	1061.1	1466.2	712.45	1410	0	0	0	0	36394	57434	2445.6	3643.9	884.59	1264.8	477.89	1293.9	1039.7	1465.6	707.2	1390.3	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	3365000	1				6	124;243;370;371;2631;2773;3128	False;True;False;False;False;False;False	119;238;360;361;2638;2782;3137	133;266;399;400;2885;3041;3419;3420;3421;3422;3423;3424	134;135;136;137;276;410;411;412;413;414;2971;3132;3517;3518;3519;3520;3521;3522;3523	134;276;411;412;2971;3132;3518		
Q0D2H9;Q08AF8;D6RF30;P0CJ92;H3BSY2;A6NMD2;A6NC78	Q0D2H9;Q08AF8;D6RF30;P0CJ92;H3BSY2;A6NMD2;A6NC78	1;1;1;1;1;1;1	1;1;1;1;1;1;1	1;1;1;1;1;1;1	Putative golgin subfamily A member 8D;Putative golgin subfamily A member 8F/8G;Golgin subfamily A member 8K;Golgin subfamily A member 8H;Golgin subfamily A member 8M;Golgin subfamily A member 8J;Putative golgin subfamily A member 8I	GOLGA8DP;GOLGA8F;GOLGA8K;GOLGA8H;GOLGA8M;GOLGA8J;GOLGA8IP	GOG8D_HUMAN Putative golgin subfamily A member 8D OS=Homo sapiens GN=GOLGA8DP PE=5 SV=1;GOG8F_HUMAN Putative golgin subfamily A member 8F/8G OS=Homo sapiens GN=GOLGA8F PE=5 SV=1;GOG8K_HUMAN Golgin subfamily A member 8K OS=Homo sapiens GN=GOLGA8K PE=3 SV=1;	7	1	1	1	1.6	1.6	1.6	48.422	430	430;430;607;632;632;632;632	0.4051	0.04055	83759	91314	0	0	1124.8	1599.9	1911.2	1378.3	1904	2324.1	1899	1955	0	0	0	0	77586	84796	5334.4	5635.5	1221	1667.1	1881.1	1425.1	1937.5	2288.3	1852.2	1937.6	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1838800	1				7	1987	True	1989	2164	2235	2235		
A6NCM1	A6NCM1	1	1	1	IQ and AAA domain-containing protein 1-like	IQCA1L	IQCAL_HUMAN IQ and AAA domain-containing protein 1-like OS=Homo sapiens GN=IQCA1L PE=3 SV=2	1	1	1	1	0.9	0.9	0.9	94.93	817	817	0.36552	0.088154	60174	69008	0	0	277.1	1920.6	1232.8	869.13	1196.2	1908.7	802.95	1917.8	0	355.04	0	0	55735	64079	3260.9	3827.5	339.63	1892.6	1189	956.43	1204.8	1876.5	797.59	1897.9	0	389.86	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	0	1423500	1				8	2804	True	2813	3073	3164	3164		
A6ND36	A6ND36	1	1	1	Protein FAM83G	FAM83G	FA83G_HUMAN Protein FAM83G OS=Homo sapiens GN=FAM83G PE=1 SV=2	1	1	1	1	0.9	0.9	0.9	90.834	823	823	0.5217	-0.81848	97176	104920	171.99	0	230.6	1393.6	1933.1	1953	2103.9	2749	1156.4	1690.5	0	0	0	0	90021	97423	7126.1	5657.7	467.56	1453.4	1862.8	1958.8	2099.2	2705.2	1162.6	1701.9	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	5030400	1				9	796	True	788	860	887	887		
