Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
A0A1B0GTK4	A0A1B0GTK4	1	1	1			F237A_HUMAN Protein FAM237A OS=Homo sapiens GN=FAM237A PE=3 SV=1	1	1	1	1	3.9	3.9	3.9	20.56	181	181	0.53679	-0.3417	96410	67575	0	97.078	371.84	0	0	0	0	440.86	0	0	0	0	0	0	89299	62756	5442.7	4771.8	447.55	0	0	0	0	413.84	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	4464300	1				0	3900	True	3914	4369	4443	4443		
A0A1B0GVZ9	A0A1B0GVZ9	1	1	1			TM269_HUMAN Transmembrane protein 269 OS=Homo sapiens GN=TMEM269 PE=3 SV=1	1	1	1	1	2.9	2.9	2.9	26.873	245	245	0.45894	0.087709	60573	66948	0	0	412.97	127.52	0	0	0	395.4	0	0	0	0	0	0	56110	62172	4076.5	4612.4	492.43	254.46	0	0	0	371.28	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	2007000	1				1	2952	True	2963	3314	3373	3373		
A0AV02	A0AV02	1	1	1	Solute carrier family 12 member 8	SLC12A8	S12A8_HUMAN Solute carrier family 12 member 8 OS=Homo sapiens GN=SLC12A8 PE=2 SV=4	1	1	1	1	1	1	1	78.238	714	714	0.56596	-0.44522	52520	55125	0	0	0	0	0	267.97	0	0	0	0	0	0	0	0	48652	51193	3757.5	3730.1	0	0	0	249.39	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	25727000	1				2	3399	True	3412	3801	3869	3869		
A0AVT1	A0AVT1	1	1	1	Ubiquitin-like modifier-activating enzyme 6	UBA6	UBA6_HUMAN Ubiquitin-like modifier-activating enzyme 6 OS=Homo sapiens GN=UBA6 PE=1 SV=1	1	1	1	1	0.7	0.7	0.7	117.97	1052	1052	0.46671	0.052051	177780	564400	0	0	0	277.71	0	1078.3	547.45	1541.3	664.49	1309.9	0	365.4	0	0	164680	524140	12314	37603	0	1337	0	1056.2	535.99	1524.5	643.33	1308.6	0	383.69	0	0	1	1	0	0	0	1	0	1	1	1	1	1	0	1	0	0	111390000	1				3	3617	True	3629	4062	4135	4135		
A0FGR8	A0FGR8	1	1	1	Extended synaptotagmin-2	ESYT2	ESYT2_HUMAN Extended synaptotagmin-2 OS=Homo sapiens GN=ESYT2 PE=1 SV=1	1	1	1	1	1.6	1.6	1.6	102.36	921	921	0.25185	0.34044	543420	543260	0	4885.9	0	311.22	1406.6	1478.1	1748.1	1647.3	603.6	684.44	0	0	0	0	503400	504550	38283	42188	881.26	1737.3	1339.7	1442.1	1722.4	1625.8	630.55	708.2	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	0	0	0	0	204620000	1				4	4237	True	4255	4748	4828	4828		
A1A4G5	A1A4G5	1	1	1	Leukemia NUP98 fusion partner 1	LNP1	LNP1_HUMAN Leukemia NUP98 fusion partner 1 OS=Homo sapiens GN=LNP1 PE=2 SV=1	1	1	1	1	5.6	5.6	5.6	21.32	178	178	0.44306	0.16552	130470	104220	203.97	1044.6	452.02	53.063	0	0	461.47	424.36	512.55	0	0	0	0	0	120860	96793	9537.9	8191.9	701.83	327.54	0	0	450.62	398.4	497.64	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	7135900	1				5	2795	True	2806	3137	3195	3195		
A1A4S6	A1A4S6	1	1	1	Rho GTPase-activating protein 10	ARHGAP10	RHG10_HUMAN Rho GTPase-activating protein 10 OS=Homo sapiens GN=ARHGAP10 PE=1 SV=1	1	1	1	1	0.9	0.9	0.9	89.374	786	786	0.39495	0.22869	117800	222440	0	240.39	2114.9	152.24	0	0	0	586.8	0	751.94	0	0	0	0	109110	206570	7337.7	15636	2145.5	612.08	0	0	0	568.89	0	734.16	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	35790000	1				6	1542	True	1547	1744	1782	1782		
A1A5B4	A1A5B4	1	1	1	Anoctamin-9	ANO9	ANO9_HUMAN Anoctamin-9 OS=Homo sapiens GN=ANO9 PE=1 SV=3	1	1	1	1	0.9	0.9	0.9	90.332	782	782	0.34488	0.28059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				7	2780	True	2791	3120	3178	3178		
A1A5D9	A1A5D9	1	1	1	Bicaudal D-related protein 2	CCDC64B	BICL2_HUMAN BICD family-like cargo adapter 2 OS=Homo sapiens GN=BICDL2 PE=1 SV=2	1	1	1	1	1.4	1.4	1.4	56.833	508	508	0.50463	-0.22013	98765	97401	542.66	1230.3	631.54	161.58	0	0	0	363.06	388.52	303.57	0	0	0	0	91495	90463	7585.1	7893.5	825.92	426.63	0	0	0	348.19	364.6	300.81	0	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	8472200	1				8	1920	True	1927	2160	2202	2202		
A2A3L6	A2A3L6	1	1	1	Tetratricopeptide repeat protein 24	TTC24	TTC24_HUMAN Tetratricopeptide repeat protein 24 OS=Homo sapiens GN=TTC24 PE=4 SV=1	1	1	1	1	1.4	1.4	1.4	63.396	582	582	0.50911	-0.24127	38484	38603	386.37	505.49	0	0	0	0	0	0	0	0	0	0	0	0	35652	35853	3115.1	3144.2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4211800	1				9	1510	True	1515	1708	1746	1746		
